post_id,text,post_text,time 
2615856412017823,"🔴 Les conséquences socio-économiques de la pandémie covid-19 sont parmi les principales raisons ayant conduit l’Etat à réviser son budget pour cette année 2020. Les mesures d’endiguement de la maladie, prises au niveau mondiale, national et régional ont provoqué le ralentissement de la production, la baisse des recettes fiscales mais également la hausse des dépenses publiques.
🔵 Avec le budget rectificatif, Madagascar se dote d’un instrument de soutien de l’économie mais surtout d’un plan de relance.
Cliquez sur l'image pour lire l'article 👇
ACTU.ORANGE.MG
PLFR 2020 : Madagascar se dote d’un plan de relance","🔴 Les conséquences socio-économiques de la pandémie covid-19 sont parmi les principales raisons ayant conduit l’Etat à réviser son budget pour cette année 2020. Les mesures d’endiguement de la maladie, prises au niveau mondiale, national et régional ont provoqué le ralentissement de la production, la baisse des recettes fiscales mais également la hausse des dépenses publiques.
🔵 Avec le budget rectificatif, Madagascar se dote d’un instrument de soutien de l’économie mais surtout d’un plan de relance.
Cliquez sur l'image pour lire l'article 👇",2020-06-18 12:58:43
2615814258688705,"✅✅Tonga any Fenoarivo Atsinanana amin'izao fotoana izao ny Praiminisitra, Lehiben'ny Governemanta, Ntsay Christian, miaraka amin'ny minisitry ny Fahasalamana, Ahmad Ahmad, mba hanome tanana ireo marary sy ireo mpiasan'ny fahasalamana amin'ny fiadiana amin'ny valan'aretina manerana Covid-19.
Araho tsy tapaka ny vaovaon'i Madagasikara eto amin'ny https://actu.orange.mg/depeches/","✅✅Tonga any Fenoarivo Atsinanana amin'izao fotoana izao ny Praiminisitra, Lehiben'ny Governemanta, Ntsay Christian, miaraka amin'ny minisitry ny Fahasalamana, Ahmad Ahmad, mba hanome tanana ireo marary sy ireo mpiasan'ny fahasalamana amin'ny fiadiana amin'ny valan'aretina manerana Covid-19.
Araho tsy tapaka ny vaovaon'i Madagasikara eto amin'ny https://actu.orange.mg/depeches/",2020-06-18 11:40:55
2615791332024331,"✅✅Les acteurs du tourisme se préparent à la reprise des vols internationaux et à la reprise des activités touristiques dans la Grande Ile. Les échanges du mercredi 17 juin 2020 au Ministère des Transports, du Tourisme et de la Météorologie (MTTM), à Anosy, ont essentiellement porté sur la validation du protocole d’hygiène et sanitaire pour les Tours Opérateurs Réceptifs et les Agences de Voyage.
👉 Des professionnels du métier représentants du Collège des Tours Opérateurs et du Collège des Agences de Voyage de la CTM dont Aavm, Voyages Bourdon, Go Travel, Detours Madagascar, Malagasya Travel, Top Madagascar, Ramartour et le Ministère de la Santé publique ont participé à l’atelier. Ce protocole vise à protéger le personnel ainsi que les touristes durant leur séjour à Madagascar.
L'actualité de Madagascar en continu sur https://actu.orange.mg/depeches/","✅✅Les acteurs du tourisme se préparent à la reprise des vols internationaux et à la reprise des activités touristiques dans la Grande Ile. Les échanges du mercredi 17 juin 2020 au Ministère des Transports, du Tourisme et de la Météorologie (MTTM), à Anosy, ont essentiellement porté sur la validation du protocole d’hygiène et sanitaire pour les Tours Opérateurs Réceptifs et les Agences de Voyage.
👉 Des professionnels du métier représentants du Collège des Tours Opérateurs et du Collège des Agences de Voyage de la CTM dont Aavm, Voyages Bourdon, Go Travel, Detours Madagascar, Malagasya Travel, Top Madagascar, Ramartour et le Ministère de la Santé publique ont participé à l’atelier. Ce protocole vise à protéger le personnel ainsi que les touristes durant leur séjour à Madagascar.
L'actualité de Madagascar en continu sur https://actu.orange.mg/depeches/",2020-06-18 10:53:41
2615400965396701,"🔵 Claudio Tida va revenir chez Husqvarna, en championnat de Madagascar de moto tout-terrain ""MX"". Il roulera désormais sur une FC350 fournie par 100% Moto, le nouveau concessionnaire de la marque. Pour rappel, il avait remporté le premier de ses cinq titres nationaux au guidon d'une Husky, c'était en 2012.
🎙 ""Je tiens à remercier Paolo Preve et 100% Moto. Je suis plus que motivé. C’est dur de revenir au top après un an et plus sans compétition, mais on ne va pas lâcher et revenir au top de ma forme. Hâte que le championnat revienne et de donner tout ce que j’ai"", a-t-il posté sur Facebook. Claudio était blessé au poignet gauche depuis la mi-saison 2019. Aujourd'hui, il est entièrement remis.
L'actualité de Madagascar en continu sur https://actu.orange.mg/depeches/","🔵 Claudio Tida va revenir chez Husqvarna, en championnat de Madagascar de moto tout-terrain ""MX"". Il roulera désormais sur une FC350 fournie par 100% Moto, le nouveau concessionnaire de la marque. Pour rappel, il avait remporté le premier de ses cinq titres nationaux au guidon d'une Husky, c'était en 2012.
🎙 ""Je tiens à remercier Paolo Preve et 100% Moto. Je suis plus que motivé. C’est dur de revenir au top après un an et plus sans compétition, mais on ne va pas lâcher et revenir au top de ma forme. Hâte que le championnat revienne et de donner tout ce que j’ai"", a-t-il posté sur Facebook. Claudio était blessé au poignet gauche depuis la mi-saison 2019. Aujourd'hui, il est entièrement remis.
L'actualité de Madagascar en continu sur https://actu.orange.mg/depeches/",2020-06-18 08:00:02
2615376578732473,"🔴 La Jirama Toamasina est en plein travaux d’urgences en vue de l’amélioration de l’alimentation en électricité dans cette ville. Les interventions pourraient engendrer des coupures de l’approvisionnement dans les quartiers suivants ce jeudi 18 juin, de 08H00 à 16H00 : Mangarano, Ambodisain et Barikadimy.
L'actualité de Madagascar en continu sur https://actu.orange.mg/depeches/","🔴 La Jirama Toamasina est en plein travaux d’urgences en vue de l’amélioration de l’alimentation en électricité dans cette ville. Les interventions pourraient engendrer des coupures de l’approvisionnement dans les quartiers suivants ce jeudi 18 juin, de 08H00 à 16H00 : Mangarano, Ambodisain et Barikadimy.
L'actualité de Madagascar en continu sur https://actu.orange.mg/depeches/",2020-06-18 07:00:24
2615386865398111,"🔵 Le Président de la Guinée-Bissau, Umaro Sissoco Embalo, a indiqué que le tambavy Covid Organics est efficace et a guéri des malades dans son pays.
« Il y a des malades qui ont été guéris grâce à ce remède en en faisant usage sans prendre d’autres médicaments. On a fait trois fois les tests. Je peux dire que ce médicament fonctionne très bien » a-t-il expliqué.
L'actualité de Madagascar en continu sur https://actu.orange.mg/depeches/","🔵 Le Président de la Guinée-Bissau, Umaro Sissoco Embalo, a indiqué que le tambavy Covid Organics est efficace et a guéri des malades dans son pays.
« Il y a des malades qui ont été guéris grâce à ce remède en en faisant usage sans prendre d’autres médicaments. On a fait trois fois les tests. Je peux dire que ce médicament fonctionne très bien » a-t-il expliqué.
L'actualité de Madagascar en continu sur https://actu.orange.mg/depeches/",2020-06-18 05:00:14
2615399242063540,"⚽️ Le football reprend aussi en France. Le Barea Thomas Fontaine a publié une photo de lui dans les vestiaires du FC Lorient. Le défenseur international malgache retrouve ses coéquipiers en club pour la première fois depuis la fin du confinement dans l'Hexagone.
🔴 ""Reprise de l'entraînement aujourd'hui avec les mesures sanitaires. Ça fait du bien de retrouver le vestiaire après tant de semaines"", a-t-il posté sur les réseaux sociaux. Il retrouvera notamment un coéquipier en sélection, Jeremy Morel, qui s'est engagé avec le FC Lorient.
L'actualité de Madagascar en continu sur https://actu.orange.mg/depeches/","⚽️ Le football reprend aussi en France. Le Barea Thomas Fontaine a publié une photo de lui dans les vestiaires du FC Lorient. Le défenseur international malgache retrouve ses coéquipiers en club pour la première fois depuis la fin du confinement dans l'Hexagone.
🔴 ""Reprise de l'entraînement aujourd'hui avec les mesures sanitaires. Ça fait du bien de retrouver le vestiaire après tant de semaines"", a-t-il posté sur les réseaux sociaux. Il retrouvera notamment un coéquipier en sélection, Jeremy Morel, qui s'est engagé avec le FC Lorient.
L'actualité de Madagascar en continu sur https://actu.orange.mg/depeches/",2020-06-18 02:00:25
2615364592067005,"✈️ Des ressortissants suisses bloqués à Madagascar ont pu embarquer ce mercredi à bord d'un vol spécial Ethiopian Airlines affrété par la société Ambatovy.
🔵 L'ambassade de Suisse à Madagascar précise que les liaisons d'Addis Abeba vers l'Europe et la Suisse sont assurées.
L'actualité de Madagascar en continu sur https://actu.orange.mg/depeches/","✈️ Des ressortissants suisses bloqués à Madagascar ont pu embarquer ce mercredi à bord d'un vol spécial Ethiopian Airlines affrété par la société Ambatovy.
🔵 L'ambassade de Suisse à Madagascar précise que les liaisons d'Addis Abeba vers l'Europe et la Suisse sont assurées.
L'actualité de Madagascar en continu sur https://actu.orange.mg/depeches/",2020-06-17 23:30:00
2615351662068298,"🔴 Le Président Andry Rajoelina a réitéré son soutien aux entrepreneurs et acteurs du secteur privé. Le plan économique multisectoriel d’urgence s’articulera sur trois axes stratégiques :
1️⃣ le renforcement de la gouvernance et la lutte contre la pandémie
2️⃣ le renforcement des mesures relatives à la protection sociale
3️⃣ le soutien à la résilience économique pour une relance efficiente.
Cliquez sur l'image pour lire la suite 👇
ACTU.ORANGE.MG
Un plan économique multisectoriel d’urgence sur trois axes","🔴 Le Président Andry Rajoelina a réitéré son soutien aux entrepreneurs et acteurs du secteur privé. Le plan économique multisectoriel d’urgence s’articulera sur trois axes stratégiques :
1️⃣ le renforcement de la gouvernance et la lutte contre la pandémie
2️⃣ le renforcement des mesures relatives à la protection sociale
3️⃣ le soutien à la résilience économique pour une relance efficiente.
Cliquez sur l'image pour lire la suite 👇",2020-06-17 22:41:03
2615292765407521,"🔥🔥🔥 A l'occasion de la rencontre entre le Président Andry Rajoelina et les membres du secteur privé ce mercredi, le Premier ministre Christian Ntsay a annoncé quelques mesures dans le cadre du soutien aux entreprises. Parmi ces mesures :
➡️ Suspension de l'acompte provisionnel au titre de l'impôt sur le revenu, de l'IRSA et de la TVA. Les déclarations doivent en revanche se faire avant le 15 août 2020.
➡️ Suspension également du paiement des impôts synthétiques jusqu'au 15 août 2020.
L'actualité de Madagascar en continu sur https://actu.orange.mg/depeches/","🔥🔥🔥 A l'occasion de la rencontre entre le Président Andry Rajoelina et les membres du secteur privé ce mercredi, le Premier ministre Christian Ntsay a annoncé quelques mesures dans le cadre du soutien aux entreprises. Parmi ces mesures :
➡️ Suspension de l'acompte provisionnel au titre de l'impôt sur le revenu, de l'IRSA et de la TVA. Les déclarations doivent en revanche se faire avant le 15 août 2020.
➡️ Suspension également du paiement des impôts synthétiques jusqu'au 15 août 2020.
L'actualité de Madagascar en continu sur https://actu.orange.mg/depeches/",2020-06-17 21:11:43
2615266555410142,"✈️ L'ambassade de l'Inde à Madagascar a travaillé en étroite collaboration avec la compagnie Ethiopian Airlines afin de rapatrier des ressortissants indiens. Le vol charter affrété pour l'occasion est parti de l'aéroport international à Ivato ce mercredi.
L'actualité de Madagascar en continu sur https://actu.orange.mg/depeches/","✈️ L'ambassade de l'Inde à Madagascar a travaillé en étroite collaboration avec la compagnie Ethiopian Airlines afin de rapatrier des ressortissants indiens. Le vol charter affrété pour l'occasion est parti de l'aéroport international à Ivato ce mercredi.
L'actualité de Madagascar en continu sur https://actu.orange.mg/depeches/",2020-06-17 20:34:31
2615050192098445,"🔴🔴🔴 Mifindra eny Imerintsiatosika ny faran'ny zotra Miantsinanana (terminus des taxi-brousses), araka ny Naoty navoakan'ny Ivo-pibaikoana ny ady atao amin'ny Covid-19 ao amin'ny Faritra Itasy.
✔️✔️ Miverina misokatra ihany koa ny tsena fanao isan-kerinandro saingy ao anatin'ny fanajana ireo fepetra ara-pahasalamana.
Araho tsy tapaka ny vaovaon'i Madagasikara ao amin'ny https://actu.orange.mg/","🔴🔴🔴 Mifindra eny Imerintsiatosika ny faran'ny zotra Miantsinanana (terminus des taxi-brousses), araka ny Naoty navoakan'ny Ivo-pibaikoana ny ady atao amin'ny Covid-19 ao amin'ny Faritra Itasy.
✔️✔️ Miverina misokatra ihany koa ny tsena fanao isan-kerinandro saingy ao anatin'ny fanajana ireo fepetra ara-pahasalamana.
Araho tsy tapaka ny vaovaon'i Madagasikara ao amin'ny https://actu.orange.mg/",2020-06-17 15:46:05
2614963125440485,"🔥🔥🔥 61 nouveaux cas confirmés de Covid 19 annoncés ce mercredi 17 juin par le professeur Hanta Vololontiana, portant le nombre total de cas confirmés à 1378 depuis le début de l'épidémie.
🔴 52 cas sont localisés à Antananarivo, dont Ambanidia, Ampitatafika, Andohatapenaka, Tsaramasay, Bemasoandro Itaosy.
🔴 3 cas sont localisés à Antsirabe
🔴 2 cas sont localisés à Sainte Marie
🔴 2 cas sont localisés à Toamasina
🔴 1 cas est localisé à Tsiroanomandidy
🔴 1 cas est localisé à Moramanga
✅ 33 cas de guérison
L'actualité de Madagascar en continu sur https://actu.orange.mg/depeches/","🔥🔥🔥 61 nouveaux cas confirmés de Covid 19 annoncés ce mercredi 17 juin par le professeur Hanta Vololontiana, portant le nombre total de cas confirmés à 1378 depuis le début de l'épidémie.
🔴 52 cas sont localisés à Antananarivo, dont Ambanidia, Ampitatafika, Andohatapenaka, Tsaramasay, Bemasoandro Itaosy.
🔴 3 cas sont localisés à Antsirabe
🔴 2 cas sont localisés à Sainte Marie
🔴 2 cas sont localisés à Toamasina
🔴 1 cas est localisé à Tsiroanomandidy
🔴 1 cas est localisé à Moramanga
✅ 33 cas de guérison
L'actualité de Madagascar en continu sur https://actu.orange.mg/depeches/",2020-06-17 13:32:21
2614904568779674,"🔥🔥🔥 Orange Solidarité Madagascar a remis un don de kits de protection et de produits désinfectants destinés au personnel de santé de 4 CHU de référence à Antananarivo, de 2 CHU de Toamasina (et les centres aménagés), du CHD de Moramanga, ainsi qu’aux éléments de l’armée Malagasy, de la Police nationale et de la Gendarmerie nationale.
🔵 La Commune urbaine de Toamasina, la commune urbaine de Fianarantsoa ainsi que la commune urbaine de Fénérive Est bénéficient également d’un don de produits de première nécessité.
Pour en savoir plus ➡️ https://bit.ly/3fyA4qw
L'actualité de Madagascar en continu sur https://actu.orange.mg/depeches/
Orange Solidarité Madagascar
June 16 at 5:49 PM ·
[🔔] Nous restons mobilisés aux côtés des acteurs en première ligne contre la Covid 19 à Madagascar. Merci à vous 🙏","🔥🔥🔥 Orange Solidarité Madagascar a remis un don de kits de protection et de produits désinfectants destinés au personnel de santé de 4 CHU de référence à Antananarivo, de 2 CHU de Toamasina (et les centres aménagés), du CHD de Moramanga, ainsi qu’aux éléments de l’armée Malagasy, de la Police nationale et de la Gendarmerie nationale.
🔵 La Commune urbaine de Toamasina, la commune urbaine de Fianarantsoa ainsi que la commune urbaine de Fénérive Est bénéficient également d’un don de produits de première nécessité.
Pour en savoir plus ➡️ https://bit.ly/3fyA4qw
L'actualité de Madagascar en continu sur https://actu.orange.mg/depeches/",2020-06-17 11:51:43
2614885315448266,"✅✅Un homme a reçu 20 millions d'ariary de virement dans son compte bancaire. Des employés de cette banque l'ont appelé pour signaler une erreur de la part de la Banque en sa faveur. L'homme a en effet, constaté le virement mais a demandé des pièces justificatives du propriétaire du compte dont le virement a été erroné.
🛑Mais ce dernier a reçu plusieurs appels anonymes, allant jusqu'à le menacer pour qu'il fasse ce virement.
🛑Il a déposé une plainte auprès de la police nationale. 7 individus ont été arrêtés dont 6 agents de cette banque et un propriétaire de taxiphone.
🛑Aux dernières nouvelles, une société possédant un compte dans cette banque a également déposé une plainte pour la perte de 20 millions d'ariary de son compte.
L'actualité de Madagascar en continu sur https://actu.orange.mg/depeches/","✅✅Un homme a reçu 20 millions d'ariary de virement dans son compte bancaire. Des employés de cette banque l'ont appelé pour signaler une erreur de la part de la Banque en sa faveur. L'homme a en effet, constaté le virement mais a demandé des pièces justificatives du propriétaire du compte dont le virement a été erroné.
🛑Mais ce dernier a reçu plusieurs appels anonymes, allant jusqu'à le menacer pour qu'il fasse ce virement.
🛑Il a déposé une plainte auprès de la police nationale. 7 individus ont été arrêtés dont 6 agents de cette banque et un propriétaire de taxiphone.
🛑Aux dernières nouvelles, une société possédant un compte dans cette banque a également déposé une plainte pour la perte de 20 millions d'ariary de son compte.
L'actualité de Madagascar en continu sur https://actu.orange.mg/depeches/",2020-06-17 11:16:26
2614865005450297,"🔴🔴🔴 Une pompe à eau dans la station de Mandroseza I est tombée en panne, engendrant des coupures de l’approvisionnement dans plusieurs quartiers de la Haute et du centre-ville, de la zone Est (Tsiadana - Ambohidempona - Fort Duchesne- Ambatomaro - Ambohimangakely - Mahazo...), ainsi que la zone Sud jusqu’à Andoharanofotsy (Tanjombato- Tongarivo- Ankadilalampotsy...).
👉 L’équipe technique de la Jirama est en train de réparer l’anomalie et l’intervention est prévue s’achever ce 17 juin vers 16h, indique-t-on.
L'actualité de Madagascar en continu sur https://actu.orange.mg/","🔴🔴🔴 Une pompe à eau dans la station de Mandroseza I est tombée en panne, engendrant des coupures de l’approvisionnement dans plusieurs quartiers de la Haute et du centre-ville, de la zone Est (Tsiadana - Ambohidempona - Fort Duchesne- Ambatomaro - Ambohimangakely - Mahazo...), ainsi que la zone Sud jusqu’à Andoharanofotsy (Tanjombato- Tongarivo- Ankadilalampotsy...).
👉 L’équipe technique de la Jirama est en train de réparer l’anomalie et l’intervention est prévue s’achever ce 17 juin vers 16h, indique-t-on.
L'actualité de Madagascar en continu sur https://actu.orange.mg/",2020-06-17 10:31:59
2614848308785300,"🔥🔥🔥 Le dépôt des demandes de visas au centre TLS, sur rendez-vous uniquement, reprendra à partir du lundi 29 juin, uniquement pour les étudiants, les conjoints et enfants de Français, le regroupement familial, l'introduction de travailleurs salariés ; et les Visas de retour en France.
✔️✔️ Les personnes dont la demande de visa de long séjour aurait été classée sans suite en raison de la fermeture des frontières en mars 2020 pourront bénéficier de la gratuité des droits de visa (hors frais de service TLS) sur présentation de la décision de classement sans suite et de la quittance de leur précédente demande.
Suivre sur le lien 👇 pour lire l'article
ACTU.ORANGE.MG
Ambassade de France : Reprise progressive de l’instruction des demandes de visas","🔥🔥🔥 Le dépôt des demandes de visas au centre TLS, sur rendez-vous uniquement, reprendra à partir du lundi 29 juin, uniquement pour les étudiants, les conjoints et enfants de Français, le regroupement familial, l'introduction de travailleurs salariés ; et les Visas de retour en France.
✔️✔️ Les personnes dont la demande de visa de long séjour aurait été classée sans suite en raison de la fermeture des frontières en mars 2020 pourront bénéficier de la gratuité des droits de visa (hors frais de service TLS) sur présentation de la décision de classement sans suite et de la quittance de leur précédente demande.
Suivre sur le lien 👇 pour lire l'article",2020-06-17 09:56:04
2614834048786726,"✅✅Ho fanamarihana ny tsingerin-taonan'i Tompokolahy Dadah an'ny tarika Mahaleo, no sady fetin'ny ray sy fetin'ny mozika, ny 21 jona ho avy izao, dia hisy fandraisana anjaran'ny mpankafy an'i Dadah, karakarain'ny pejy facebook #DadahInMemoriam
👉👉Fandesafana sarin'ny mpankafy niaraka tamin'i Dadah na koa ""cover"" an'ny hirany no atao amin'izany.
🛑Indreto amin'ny sary fanehoana ireto ny mombamomba izany fandraisana anjara izany.
Araho tsy tapaka ny vaovaon'i Madagasikara eto amin'ny https://actu.orange.mg/depeches/","✅✅Ho fanamarihana ny tsingerin-taonan'i Tompokolahy Dadah an'ny tarika Mahaleo, no sady fetin'ny ray sy fetin'ny mozika, ny 21 jona ho avy izao, dia hisy fandraisana anjaran'ny mpankafy an'i Dadah, karakarain'ny pejy facebook #DadahInMemoriam
👉👉Fandesafana sarin'ny mpankafy niaraka tamin'i Dadah na koa ""cover"" an'ny hirany no atao amin'izany.
🛑Indreto amin'ny sary fanehoana ireto ny mombamomba izany fandraisana anjara izany.
Araho tsy tapaka ny vaovaon'i Madagasikara eto amin'ny https://actu.orange.mg/depeches/",2020-06-17 09:24:53
2614823725454425,"⚽️⚽️Njiva Rakotoharimalala de retour à l'entrainement. L'international malgache vient de reprendre les sessions collectives avec son club, le Nong Bua Pitchaya, en Thaïlande.
✅✅Le Barea s'est dit ""content de retrouver les pelouses"". La vie reprend peu à peu son cour normal et les activités sportives également. Le Nong Bua Pitchaya et les autres équipes vont revenir prochainement, pour le redémarrage du championnat thaïlandais.
L'actualité de Madagascar en continu sur https://actu.orange.mg/depeches/","⚽️⚽️Njiva Rakotoharimalala de retour à l'entrainement. L'international malgache vient de reprendre les sessions collectives avec son club, le Nong Bua Pitchaya, en Thaïlande.
✅✅Le Barea s'est dit ""content de retrouver les pelouses"". La vie reprend peu à peu son cour normal et les activités sportives également. Le Nong Bua Pitchaya et les autres équipes vont revenir prochainement, pour le redémarrage du championnat thaïlandais.
L'actualité de Madagascar en continu sur https://actu.orange.mg/depeches/",2020-06-17 09:00:47
2614546268815504,"✅✅La cérémonie de remise officielle du permis environnemental du projet d'aménagement hydroélectrique de Sahofika s'est déroulée ce 16 juin.
👉A noter que ce permis a été déjà accordé au projet conformément aux dispositions de la MECIE (mise en comptabilité des investissements avec l'environnement) sous réserve du respect effectif du Plan de Gestion Environnementale (PGE) par la Société NEHO (Nouvelle Energie Hydroélectrique de l'Onive), le 23 Mars 2020 : https://bit.ly/2BiwDFi
Cliquez sur la photo 👇 pour lire l'article
ACTU.ORANGE.MG
Sahofika : permis environnemental remis à Neho","✅✅La cérémonie de remise officielle du permis environnemental du projet d'aménagement hydroélectrique de Sahofika s'est déroulée ce 16 juin.
👉A noter que ce permis a été déjà accordé au projet conformément aux dispositions de la MECIE (mise en comptabilité des investissements avec l'environnement) sous réserve du respect effectif du Plan de Gestion Environnementale (PGE) par la Société NEHO (Nouvelle Energie Hydroélectrique de l'Onive), le 23 Mars 2020 : https://bit.ly/2BiwDFi
Cliquez sur la photo 👇 pour lire l'article",2020-06-16 23:59:00
2614386645498133,"🛑🛑🛑Mampandre ny besinimaro ny Fiadidiana ny tananan'Antananarivo fa hatomboka rahampitso alarobia 17 jona 2020 ka hatramin’ny alarobia 24 jona 2020 ny asa famerenana ireo tsipika mandry amin’ireto faritra voalaza manaraka ireto :
👉👉Carrefour Anosy, Tunnel Garbit Ambohidahy, Carrefour Ambohijatovo, Arabe 26 Jona 1960, Araben’ny fahaleovan-tena, Carrefour Antaninarenina, Carrefour Tsaralalana, Carrefour Behoririka, Carrefour Antanimena, Carrefour Vassacos, Carrefour Ankazomanga.
✅Noho izany, miangavy ny mpampiasa lalana mba hanaraka ny toromarika omen’ny tompon’andraikitry ny filaminana sy ny fandrindrana ny fifamoivoizana eny an-toerana.
Araho tsy tapaka ny vaovaon'i Madagasikara eto amin'ny https://actu.orange.mg/depeches/","🛑🛑🛑Mampandre ny besinimaro ny Fiadidiana ny tananan'Antananarivo fa hatomboka rahampitso alarobia 17 jona 2020 ka hatramin’ny alarobia 24 jona 2020 ny asa famerenana ireo tsipika mandry amin’ireto faritra voalaza manaraka ireto :
👉👉Carrefour Anosy, Tunnel Garbit Ambohidahy, Carrefour Ambohijatovo, Arabe 26 Jona 1960, Araben’ny fahaleovan-tena, Carrefour Antaninarenina, Carrefour Tsaralalana, Carrefour Behoririka, Carrefour Antanimena, Carrefour Vassacos, Carrefour Ankazomanga.
✅Noho izany, miangavy ny mpampiasa lalana mba hanaraka ny toromarika omen’ny tompon’andraikitry ny filaminana sy ny fandrindrana ny fifamoivoizana eny an-toerana.
Araho tsy tapaka ny vaovaon'i Madagasikara eto amin'ny https://actu.orange.mg/depeches/",2020-06-16 19:51:41
2614288432174621,"🔥🔥Orange Madagascar renforce sa solidarité envers les autorités, les acteurs majeurs de lutte contre l'épidémie du covid-19 et la population malgache face à la crise sanitaire actuelle.
✅A travers la Fondation Orange et l’association humanitaire Orange Solidarité Madagascar, la société a remis aujourd’hui des kits de protection et de produits désinfectants destinés au personnel de santé de 4 CHU de référence à Antananarivo, de 2 CHU de Toamasina, du CHD de Moramanga, ainsi qu’aux éléments de l’armée Malagasy, de la Police nationale et de la Gendarmerie nationale.
✅Des PPN et des vivres ont également été remis au CCO Ivato au profit des Communes urbaines de Toamasina, de Fianarantsoa et de Fenerive Est.
🔴Ces aides viennent compléter un premier lot de dons remis le 18 avril 2020.
L'actualité de Madagascar en continu sur https://actu.orange.mg/","🔥🔥Orange Madagascar renforce sa solidarité envers les autorités, les acteurs majeurs de lutte contre l'épidémie du covid-19 et la population malgache face à la crise sanitaire actuelle.
✅A travers la Fondation Orange et l’association humanitaire Orange Solidarité Madagascar, la société a remis aujourd’hui des kits de protection et de produits désinfectants destinés au personnel de santé de 4 CHU de référence à Antananarivo, de 2 CHU de Toamasina, du CHD de Moramanga, ainsi qu’aux éléments de l’armée Malagasy, de la Police nationale et de la Gendarmerie nationale.
✅Des PPN et des vivres ont également été remis au CCO Ivato au profit des Communes urbaines de Toamasina, de Fianarantsoa et de Fenerive Est.
🔴Ces aides viennent compléter un premier lot de dons remis le 18 avril 2020.
L'actualité de Madagascar en continu sur https://actu.orange.mg/",2020-06-16 19:30:00
2614307775506020,"🔥Le Fonds des Nations Unies pour l'Enfance transfère à titre définitif au Ministère de l'Eau, de l’Assainissement et de l'Hygiène six véhicules tout terrain dans le cadre du programme de coopération entre le gouvernement Malgache et l'UNICEF.
✅Ces véhicules seront utilisés dans la mise en œuvre du programme conjoint dans le domaine de l’Eau, de l’Assainissement et de l’Hygiène dans les régions respectives : Boeny, Atsimo Andrefana, Atsimo Atsinanana, Androy et Anosy.
Cliquez ici pour plus de détails👇
ACTU.ORANGE.MG
L'Unicef remet officiellement 6 véhicules tout-terrain au MEAH","🔥Le Fonds des Nations Unies pour l'Enfance transfère à titre définitif au Ministère de l'Eau, de l’Assainissement et de l'Hygiène six véhicules tout terrain dans le cadre du programme de coopération entre le gouvernement Malgache et l'UNICEF.
✅Ces véhicules seront utilisés dans la mise en œuvre du programme conjoint dans le domaine de l’Eau, de l’Assainissement et de l’Hygiène dans les régions respectives : Boeny, Atsimo Andrefana, Atsimo Atsinanana, Androy et Anosy.
Cliquez ici pour plus de détails👇",2020-06-16 18:07:09
2614187832184681,"🔥🔥Le vol Air France Antananarivo-Paris, prévu le 21 juin, est désormais ouvert. Ce vol spécial est organisé en coopération entre Air France et l’Ambassade de France.
✅✅La compagnie démarre ce jour, 16 juin 2020, la campagne d’appels des prétendants au voyage sur la base de la liste fournie par les services de l’Ambassade, priorité étant donnée aux urgences médicales ainsi qu’aux personnes s’étant manifestées auprès de cellule téléphonique de l’Ambassade, et ce dans l’ordre chronologique.
L'actualité de Madagascar en continu sur https://actu.orange.mg/","🔥🔥Le vol Air France Antananarivo-Paris, prévu le 21 juin, est désormais ouvert. Ce vol spécial est organisé en coopération entre Air France et l’Ambassade de France.
✅✅La compagnie démarre ce jour, 16 juin 2020, la campagne d’appels des prétendants au voyage sur la base de la liste fournie par les services de l’Ambassade, priorité étant donnée aux urgences médicales ainsi qu’aux personnes s’étant manifestées auprès de cellule téléphonique de l’Ambassade, et ce dans l’ordre chronologique.
L'actualité de Madagascar en continu sur https://actu.orange.mg/",2020-06-16 15:01:18
2614130095523788,"🔥🔥Le Pr Vololontiana annonce le décès de 2 patients du covid-19 traités au CHU Befelatanana.
🔴27 nouveaux cas sont également rapportés:
✅21 localisés à Antananarivo
✅1 localisé à Toamasina
✅2 localisés à Analanjirofo
✅3 localisés à Mahajanga
🔴33 nouvelles guérisons sont déclarées, dont 28 patients ayant été traités avec le CVO Covid-Organics curatif.
L'actualité de Madagascar en continu sur https://actu.orange.mg/","🔥🔥Le Pr Vololontiana annonce le décès de 2 patients du covid-19 traités au CHU Befelatanana.
🔴27 nouveaux cas sont également rapportés:
✅21 localisés à Antananarivo
✅1 localisé à Toamasina
✅2 localisés à Analanjirofo
✅3 localisés à Mahajanga
🔴33 nouvelles guérisons sont déclarées, dont 28 patients ayant été traités avec le CVO Covid-Organics curatif.
L'actualité de Madagascar en continu sur https://actu.orange.mg/",2020-06-16 13:28:40
